error	run_time
693801.0	0.718900203704834
693801.0	0.7208926677703857
693801.0	0.7228820323944092
693801.0	0.7243947982788086
693801.0	0.7264182567596436
693801.0	0.7304131984710693
693801.0	0.7324051856994629
693801.0	0.7349202632904053
693801.0	0.7359151840209961
693801.0	0.7379088401794434
693801.0	0.7399013042449951
693801.0	0.7418951988220215
693801.0	0.7443907260894775
693801.0	0.7453901767730713
693801.0	0.7478656768798828
693801.0	0.7498552799224854
693801.0	0.7518489360809326
693801.0	0.7538464069366455
693801.0	0.7552518844604492
693801.0	0.7572503089904785
693801.0	0.7592463493347168
693801.0	0.7612318992614746
693801.0	0.7637362480163574
693801.0	0.7657690048217773
693801.0	0.7667727470397949
693801.0	0.768761396408081
693801.0	0.770754337310791
693801.0	0.7727534770965576
693801.0	0.7749240398406982
693801.0	0.7764196395874023
693801.0	0.7784066200256348
693801.0	0.7804007530212402
693801.0	0.7823936939239502
693801.0	0.78389573097229
693801.0	0.785942792892456
693801.0	0.787940502166748
693801.0	0.7899339199066162
693801.0	0.79193115234375
693801.0	0.7939198017120361
693801.0	0.7963001728057861
693801.0	0.7972993850708008
693801.0	0.7992920875549316
693801.0	0.8012905120849609
693801.0	0.8037891387939453
693801.0	0.8048231601715088
693801.0	0.8069732189178467
693801.0	0.8089697360992432
693801.0	0.8111793994903564
693801.0	0.8121790885925293
693801.0	0.8147070407867432
693801.0	0.8167669773101807
693801.0	0.8187599182128906
693801.0	0.820758581161499
693801.0	0.8227505683898926
693801.0	0.8242623805999756
693801.0	0.8252630233764648
693801.0	0.8276674747467041
693801.0	0.829660177230835
693801.0	0.831653356552124
693801.0	0.8336458206176758
693801.0	0.8359043598175049
693801.0	0.8378994464874268
693801.0	0.8388962745666504
693801.0	0.8408899307250977
693801.0	0.8428826332092285
693801.0	0.8438801765441895
693801.0	0.846552848815918
693801.0	0.848548173904419
693801.0	0.8495450019836426
693801.0	0.8525350093841553
693801.0	0.854034423828125
693801.0	0.8560304641723633
693801.0	0.8580262660980225
693801.0	0.859022855758667
693801.0	0.8610174655914307
693801.0	0.863516092300415
693801.0	0.8655250072479248
693801.0	0.8675212860107422
693801.0	0.8695142269134521
693801.0	0.8715081214904785
693801.0	0.873504638671875
693801.0	0.8756725788116455
693801.0	0.8777270317077637
693801.0	0.8797013759613037
693801.0	0.8806695938110352
693801.0	0.8826577663421631
693801.0	0.8851680755615234
693801.0	0.8865818977355957
693801.0	0.8885750770568848
693801.0	0.8905689716339111
693801.0	0.8925659656524658
693801.0	0.8940751552581787
693801.0	0.8960831165313721
693801.0	0.8980815410614014
693801.0	0.9000816345214844
693801.0	0.9020698070526123
693801.0	0.9035792350769043
693801.0	0.9056084156036377
693801.0	0.906606912612915
693801.0	0.9086003303527832
693801.0	0.9101643562316895
693801.0	0.9121572971343994
693801.0	0.9146912097930908
693801.0	0.9169707298278809
693801.0	0.9189634323120117
693801.0	0.91996169090271
693801.0	0.9219546318054199
693801.0	0.9239523410797119
693801.0	0.9253377914428711
693801.0	0.9273319244384766
693801.0	0.9293248653411865
693801.0	0.9313185214996338
693801.0	0.932319164276123
693801.0	0.9348325729370117
693801.0	0.9368345737457275
693801.0	0.9378273487091064
693801.0	0.9398198127746582
693801.0	0.9418134689331055
693801.0	0.9443106651306152
693801.0	0.9463062286376953
693801.0	0.9483015537261963
693801.0	0.9502949714660645
693801.0	0.9523417949676514
693801.0	0.9539999961853027
693801.0	0.9549956321716309
693801.0	0.9574289321899414
693801.0	0.9594175815582275
693801.0	0.9614107608795166
693801.0	0.9624073505401611
693801.0	0.9649505615234375
693801.0	0.9659533500671387
693801.0	0.9679510593414307
693801.0	0.9699440002441406
693801.0	0.9719376564025879
693801.0	0.9739303588867188
693801.0	0.9754307270050049
693801.0	0.9774272441864014
693801.0	0.9794201850891113
693801.0	0.9814138412475586
693801.0	0.9824154376983643
693801.0	0.9849531650543213
693801.0	0.9870073795318604
693801.0	0.9890007972717285
693801.0	0.9909896850585938
693801.0	0.9919917583465576
693801.0	0.99452805519104
693801.0	0.9969871044158936
693801.0	0.9989800453186035
693801.0	1.0009765625
693801.0	1.00197434425354
693801.0	1.0044870376586914
693801.0	1.006484031677246
693801.0	1.008479356765747
693801.0	1.009986400604248
693801.0	1.0120298862457275
693801.0	1.0135324001312256
693801.0	1.0159969329833984
693801.0	1.0179896354675293
693801.0	1.0199828147888184
693801.0	1.0219769477844238
693801.0	1.024491548538208
693801.0	1.0254912376403809
693801.0	1.0274872779846191
693801.0	1.029479742050171
693801.0	1.0314786434173584
693801.0	1.0339744091033936
693801.0	1.0362238883972168
693801.0	1.0382165908813477
693801.0	1.040210485458374
693801.0	1.042203426361084
693801.0	1.0437116622924805
693801.0	1.0457332134246826
693801.0	1.0482265949249268
693801.0	1.0502204895019531
693801.0	1.0512220859527588
693801.0	1.053722620010376
693801.0	1.05574369430542
693801.0	1.057737112045288
693801.0	1.0587341785430908
693801.0	1.060727596282959
693801.0	1.0627202987670898
693801.0	1.0642197132110596
693801.0	1.0665051937103271
693801.0	1.070493459701538
693801.0	1.0724868774414062
693801.0	1.0749850273132324
693801.0	1.0779790878295898
693801.0	1.0799717903137207
693801.0	1.0819661617279053
693801.0	1.083961009979248
693801.0	1.0850353240966797
693801.0	1.0870282649993896
693801.0	1.0890281200408936
693801.0	1.0910158157348633
693801.0	1.0920121669769287
693801.0	1.094550609588623
693801.0	1.0965511798858643
693801.0	1.0985398292541504
693801.0	1.1005375385284424
693801.0	1.1015293598175049
693801.0	1.1040253639221191
693801.0	1.1050238609313965
693801.0	1.107496738433838
693801.0	1.1100001335144043
693801.0	1.1110386848449707
693801.0	1.113532543182373
693801.0	1.115572214126587
693801.0	1.1175673007965088
693801.0	1.1195604801177979
693801.0	1.1215779781341553
693801.0	1.123547077178955
693801.0	1.1258022785186768
693801.0	1.1277875900268555
693801.0	1.1297812461853027
693801.0	1.1317739486694336
693801.0	1.1337716579437256
693801.0	1.1352615356445312
693801.0	1.1377344131469727
693801.0	1.1397230625152588
693801.0	1.1417157649993896
693801.0	1.1442105770111084
693801.0	1.1462085247039795
693801.0	1.147205114364624
693801.0	1.1492366790771484
693801.0	1.1511924266815186
693801.0	1.1536927223205566
693801.0	1.1547026634216309
693801.0	1.1571893692016602
693801.0	1.1591825485229492
693801.0	1.161177158355713
693801.0	1.1637375354766846
693801.0	1.16473388671875
693801.0	1.1670994758605957
693801.0	1.1690874099731445
693801.0	1.1710808277130127
693801.0	1.1720776557922363
693801.0	1.1745944023132324
693801.0	1.176591157913208
693801.0	1.1785838603973389
693801.0	1.180577278137207
693801.0	1.182570457458496
693801.0	1.1835672855377197
693801.0	1.1859791278839111
693801.0	1.187971830368042
693801.0	1.189965009689331
693801.0	1.1919581890106201
693801.0	1.1945271492004395
693801.0	1.1955208778381348
693801.0	1.1979584693908691
693801.0	1.199951171875
693801.0	1.2019426822662354
693801.0	1.2039375305175781
693801.0	1.2063491344451904
693801.0	1.2083449363708496
693801.0	1.2098488807678223
693801.0	1.2118589878082275
693801.0	1.2138512134552002
693801.0	1.2153520584106445
693801.0	1.2173476219177246
693801.0	1.2193458080291748
693801.0	1.2213337421417236
693801.0	1.2223305702209473
693801.0	1.224860668182373
693801.0	1.2268588542938232
693801.0	1.2288520336151123
693801.0	1.2308454513549805
